Transect,collect_period,Measurement,Depth_Measurement,Braking,Inner width ,Outer width ,Trail characteristics  ,Corner (if applicable),Type of Turn,Going into Turn ,Notes,,,
68,fall,270,62,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,280,63,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,290,64,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,300,67,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,310,68,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,320,70,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,330,73,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
68,fall,340,76,3,132-177,105-202,R15/RO15/40L/30S,,,,,,,
69,fall,300,90,3,178-236,155-286,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,310,90,3,178-236,155-287,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,290,90,3,178-236,155-285,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,280,90,3,178-236,155-284,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,270,90,3,178-236,155-283,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,260,90,3,178-236,155-282,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,250,90,3,178-236,155-281,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,240,90,3,178-236,155-280,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,230,90,3,178-236,155-279,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,220,90,3,178-236,155-278,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,210,90,3,178-236,155-277,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,200,90,3,178-236,155-276,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,190,90,3,178-236,155-275,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,180,90,3,178-236,155-274,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,170,90,3,178-236,155-273,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,160,90,3,178-236,155-272,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,140,90,3,178-236,155-270,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,130,90,3,178-236,155-269,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,150,90,3,178-236,155-271,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,120,90,3,178-236,155-268,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,110,90,3,178-236,155-267,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,100,90,3,178-236,155-266,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,90,90,3,178-236,155-265,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,80,90,3,178-236,155-264,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,70,90,3,178-236,155-263,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,60,90,3,178-236,155-262,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,50,90,3,178-236,155-261,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,40,90,3,178-236,155-260,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,30,90,3,178-236,155-259,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,20,90,3,178-236,155-258,15RO/5R/20L/60S,Yes,1,1,,,,
69,fall,10,90,3,178-236,155-257,15RO/5R/20L/60S,Yes,1,1,Right on corner of intersection to road and is very high up when flush to rebar,,,
70,31-Oct-24,10,6,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,20,9,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,30,27,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,40,32,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,50,36,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,60,40,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,70,42,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,80,44,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,90,45,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,100,47,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,110,48,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,120,50,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,130,51,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,140,53,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,150,52,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,160,53,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,170,53,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,180,55,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,190,56,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,200,85,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,210,58,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,220,59,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,230,60,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,240,61,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,250,63,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,260,64,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,270,64,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,280,64,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,290,63,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,300,62,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,310,59,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
70,fall,320,57,2,29-135,20-177,45R/10R/5L/40S,Corner,1,2,,,,
71,31-Oct-24,10,10,2,134-173,94-183,20L/5ROCk/75S,,,,,,,
71,fall,20,17,2,134-174,,,,,,,,,
71,fall,30,24,2,134-175,,,,,,,,,
71,fall,40,29,2,134-176,,,,,,,,,
71,fall,50,38,2,134-177,,,,,,,,,
71,fall,60,45,2,134-178,,,,,,,,,
71,fall,70,50,2,134-179,,,,,,,,,
71,fall,80,57,2,134-180,,,,,,,,,
71,fall,90,56,2,134-181,,,,,,,,,
71,fall,100,64,2,134-182,,,,,,,,,
71,fall,110,66,2,134-183,,,,,,,,,
71,fall,120,67,2,134-184,,,,,,,,,
71,fall,130,69,2,134-185,,,,,,,,,
71,fall,140,70,2,134-186,,,,,,,,,
71,fall,150,70,2,134-187,,,,,,,,,
71,fall,160,70,2,134-188,,,,,,,,,
71,fall,170,70,2,134-189,,,,,,,,,
71,fall,180,69,2,134-190,,,,,,,,,
71,fall,190,71,2,134-191,,,,,,,,,
71,fall,200,72,2,134-192,,,,,,,,,
71,fall,210,74,2,134-193,,,,,,,,,
71,fall,220,76,2,134-194,,,,,,,,,
71,fall,230,77,2,134-195,,,,,,,,,
71,fall,240,81,2,134-196,,,,,,,,,
71,fall,250,83,2,134-197,,,,,,,,,
71,fall,260,85,2,134-198,,,,,,,,,
71,fall,270,89,2,134-199,,,,,,,,,
71,fall,280,92,2,134-200,,,,,,,,,
71,fall,290,95,2,134-201,,,,,,,,,
71,fall,300,96,2,134-202,,,,,,,,,
72,31-Oct-24,10,7,3,144-181,93-207,20R/20L/5R/55S,,,,,,,
72,fall,20,19,3,144-182,93-208,20R/20L/5R/55S,,,,,,,
72,fall,30,30,3,144-183,93-209,20R/20L/5R/55S,,,,,,,
72,fall,40,40,3,144-184,93-210,20R/20L/5R/55S,,,,,,,
72,fall,50,45,3,144-185,93-211,20R/20L/5R/55S,,,,,,,
72,fall,60,55,3,144-186,93-212,20R/20L/5R/55S,,,,,,,
72,fall,70,58,3,144-187,93-213,20R/20L/5R/55S,,,,,,,
72,fall,80,65,3,144-188,93-214,20R/20L/5R/55S,,,,,,,
72,fall,90,68,3,144-189,93-215,20R/20L/5R/55S,,,,,,,
72,fall,100,72,3,144-190,93-216,20R/20L/5R/55S,,,,,,,
72,fall,110,73,3,144-191,93-217,20R/20L/5R/55S,,,,,,,
72,fall,120,74,3,144-192,93-218,20R/20L/5R/55S,,,,,,,
72,fall,130,75,3,144-193,93-219,20R/20L/5R/55S,,,,,,,
72,fall,140,76,3,144-194,93-220,20R/20L/5R/55S,,,,,,,
72,fall,150,77,3,144-195,93-221,20R/20L/5R/55S,,,,,,,
72,fall,160,78,3,144-196,93-222,20R/20L/5R/55S,,,,,,,
72,fall,170,78,3,144-197,93-223,20R/20L/5R/55S,,,,,,,
72,fall,180,79,3,144-198,93-224,20R/20L/5R/55S,,,,,,,
72,fall,190,80,3,144-199,93-225,20R/20L/5R/55S,,,,,,,
72,fall,200,81,3,144-200,93-226,20R/20L/5R/55S,,,,,,,
72,fall,210,82,3,144-201,93-227,20R/20L/5R/55S,,,,,,,
72,fall,220,84,3,144-202,93-228,20R/20L/5R/55S,,,,,,,
72,fall,230,85,3,144-203,93-229,20R/20L/5R/55S,,,,,,,
72,fall,240,87,3,144-204,93-230,20R/20L/5R/55S,,,,,,,
72,fall,250,89,3,144-205,93-231,20R/20L/5R/55S,,,,,,,
72,fall,260,90,3,144-206,93-232,20R/20L/5R/55S,,,,,,,
72,fall,270,91,3,144-207,93-233,20R/20L/5R/55S,,,,,,,
72,fall,280,96,3,144-208,93-234,20R/20L/5R/55S,,,,,,,
72,fall,290,100,3,144-209,93-235,20R/20L/5R/55S,,,,,,,
72,fall,300,100,3,144-210,93-236,20R/20L/5R/55S,,,,,,,
72,fall,310,103,3,144-211,93-237,20R/20L/5R/55S,,,,,,,
72,fall,320,107,3,144-212,93-238,20R/20L/5R/55S,,,,,,,
72,fall,330,106,3,144-213,93-239,20R/20L/5R/55S,,,,,,,
73,3.25,,,,,,,,,,Could not find,,,
73,,,,,,,,,,,Confirmed gone on April 30 25,,,
74,31-Oct-24,10,4,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,20,6,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,30,8,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,40,10,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,50,12,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,60,15,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,70,19,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,80,25,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,90,30,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,100,34,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,110,38,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,120,40,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,130,43,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,140,45,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,150,46,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,160,47,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,170,48,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,180,50,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,190,50,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,200,49,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,210,51,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,220,50,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,230,50,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,240,49,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,250,47,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,260,47,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,270,47,1,152-203,110-227,30L/10R/60S,,,,,,,
74,fall,280,46,1,152-203,110-227,30L/10R/60S,,,,,,,
75,fall,10,7,1,77-116,69-126,10R/35RO/10L/45S,,,,,,,
75,fall,20,11,1,77-117,69-127,10R/35RO/10L/45S,,,,,,,
75,fall,30,27,1,77-118,69-128,10R/35RO/10L/45S,,,,,,,
75,fall,40,38,1,77-119,69-129,10R/35RO/10L/45S,,,,,,,
75,fall,50,49,1,77-120,69-130,10R/35RO/10L/45S,,,,,,,
75,fall,60,57,1,77-121,69-131,10R/35RO/10L/45S,,,,,,,
75,fall,70,62,1,77-122,69-132,10R/35RO/10L/45S,,,,,,,
75,fall,80,65,1,77-123,69-133,10R/35RO/10L/45S,,,,,,,
75,fall,90,67,1,77-124,69-134,10R/35RO/10L/45S,,,,,,,
75,fall,100,68,1,77-125,69-135,10R/35RO/10L/45S,,,,,,,
75,fall,110,68,1,77-126,69-136,10R/35RO/10L/45S,,,,,,,
75,fall,120,69,1,77-127,69-137,10R/35RO/10L/45S,,,,,,,
75,fall,130,70,1,77-128,69-138,10R/35RO/10L/45S,,,,,,,
75,fall,140,73,1,77-129,69-139,10R/35RO/10L/45S,,,,,,,
75,fall,150,75,1,77-130,69-140,10R/35RO/10L/45S,,,,,,,
75,fall,160,77,1,77-131,69-141,10R/35RO/10L/45S,,,,,,,
75,fall,170,85,1,77-132,69-142,10R/35RO/10L/45S,,,,,,,
75,fall,180,85,1,77-133,69-143,10R/35RO/10L/45S,,,,,,,
75,fall,190,90,1,77-134,69-144,10R/35RO/10L/45S,,,,,,,
75,fall,200,94,1,77-135,69-145,10R/35RO/10L/45S,,,,,,,
75,fall,210,99,1,77-136,69-146,10R/35RO/10L/45S,,,,,,,
75,fall,220,102,1,77-137,69-147,10R/35RO/10L/45S,,,,,,,
75,fall,230,105,1,77-138,69-148,10R/35RO/10L/45S,,,,,,,
75,fall,240,109,1,77-139,69-149,10R/35RO/10L/45S,,,,,,,
76,14-Oct-24,10,7,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,20,15,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,30,16,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,40,32,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,50,41,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,60,45,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,70,53,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,80,58,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,90,63,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,100,66,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,110,69,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,120,70,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,130,71,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,140,70,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,150,70,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,160,73,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,170,72,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,180,72,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,190,74,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,200,75,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
76,fall,210,75,3,105-136,71-157,30R/10RO/15L/45S,,,,,,,
77,2-Mar-25,10,5,1,134-177,115-190,10R/40L/50S,,,,,,,
77,,20,10,1,,,10R/40L/50S,,,,,,,
77,,30,16,1,,,10R/40L/50S,,,,,,,
77,,40,22,1,,,10R/40L/50S,,,,,,,
77,,50,32,1,,,10R/40L/50S,,,,,,,
77,,60,43,1,,,10R/40L/50S,,,,,,,
77,,70,50,1,,,10R/40L/50S,,,,,,,
77,,80,54,1,,,10R/40L/50S,,,,,,,
77,,90,57,1,,,10R/40L/50S,,,,,,,
77,,100,62,1,,,10R/40L/50S,,,,,,,
77,,110,65,1,,,10R/40L/50S,,,,,,,
77,,120,69,1,,,10R/40L/50S,,,,,,,
77,,130,70,1,,,10R/40L/50S,,,,,,,
77,,140,72,1,,,10R/40L/50S,,,,,,,
77,,150,72,1,,,10R/40L/50S,,,,,,,
77,,160,75,1,,,10R/40L/50S,,,,,,,
77,,170,75,1,,,10R/40L/50S,,,,,,,
77,,180,78,1,,,10R/40L/50S,,,,,,,
77,,190,81,1,,,10R/40L/50S,,,,,,,
77,,200,89,1,,,10R/40L/50S,,,,,,,
77,,210,91,1,,,10R/40L/50S,,,,,,,
77,,220,94,1,,,10R/40L/50S,,,,,,,
77,,230,98,1,,,10R/40L/50S,,,,,,,
77,,240,103,1,,,10R/40L/50S,,,,,,,
77,,250,103,1,,,10R/40L/50S,,,,,,,
77,,260,106,1,,,10R/40L/50S,,,,,,,
77,,270,108,1,,,10R/40L/50S,,,,,,,
78,2-Mar-25,10,9,3,216-257,190-278,R20/50L/30S,,,,,,,
78,,20,11,3,,,R20/50L/30S,,,,,,,
78,,30,14,3,,,R20/50L/30S,,,,,,,
78,,40,18,3,,,R20/50L/30S,,,,,,,
78,,50,21,3,,,R20/50L/30S,,,,,,,
78,,60,22,3,,,R20/50L/30S,,,,,,,
78,,70,24,3,,,R20/50L/30S,,,,,,,
78,,80,26,3,,,R20/50L/30S,,,,,,,
78,,90,28,3,,,R20/50L/30S,,,,,,,
78,,100,30,3,,,R20/50L/30S,,,,,,,
78,,110,36,3,,,R20/50L/30S,,,,,,,
78,,120,42,3,,,R20/50L/30S,,,,,,,
78,,130,47,3,,,R20/50L/30S,,,,,,,
78,,140,49,3,,,R20/50L/30S,,,,,,,
78,,150,52,3,,,R20/50L/30S,,,,,,,
78,,160,53,3,,,R20/50L/30S,,,,,,,
78,,170,57,3,,,R20/50L/30S,,,,,,,
78,,180,59,3,,,R20/50L/30S,,,,,,,
78,,190,65,3,,,R20/50L/30S,,,,,,,
78,,200,67,3,,,R20/50L/30S,,,,,,,
78,,210,71,3,,,R20/50L/30S,,,,,,,
78,,220,74,3,,,R20/50L/30S,,,,,,,
78,,230,75,3,,,R20/50L/30S,,,,,,,
78,,240,75,3,,,R20/50L/30S,,,,,,,
78,,250,76,3,,,R20/50L/30S,,,,,,,
78,,260,76,3,,,R20/50L/30S,,,,,,,
78,,270,75,3,,,R20/50L/30S,,,,,,,
78,,280,75,3,,,R20/50L/30S,,,,,,,
78,,290,73,3,,,R20/50L/30S,,,,,,,
78,,300,72,3,,,R20/50L/30S,,,,,,,
78,,310,74,3,,,R20/50L/30S,,,,,,,
79,12-Sep-24,10,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,insloped turn,,,
79,fall,20,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,30,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,40,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,50,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,70,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,80,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,90,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,100,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,110,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,120,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,130,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,140,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,150,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,160,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,170,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,180,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,190,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,200,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,210,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
79,fall,220,90,2,109-150,96 -180,40R/55S/5RO,corner,2,2,,,,
80,12-Sep-24,10,90,3,168-202,120- 220,,none,,,,,,
80,fall,20,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,30,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,40,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,50,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,60,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,70,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,80,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,90,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,110,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,120,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,130,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,140,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,150,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,160,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,170,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,180,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,190,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,200,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,210,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,220,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,230,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,240,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,250,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,260,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,270,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,280,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,290,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,300,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,310,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,320,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,330,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,340,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,350,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,360,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,370,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
80,fall,380,90,3,168-202,120- 220,15RO/10R/75S,none,,,,,,
51?,,10,4,2,,,,,,,Not on Avenza map but dot is so assumed was 51,,,
51?,,20,6,2,,,,,,,,,,
51?,,30,8,2,,,,,,,,,,
51?,,40,12,2,,,,,,,,,,
51?,,50,15,2,,,,,,,,,,
51?,,60,20,2,,,,,,,,,,
51?,,70,25,2,,,,,,,,,,
51?,,80,31,2,,,,,,,,,,
51?,,90,35,2,,,,,,,,,,
51?,,100,34,2,,,,,,,,,,
51?,,110,36,2,,,,,,,,,,
51?,,120,39,2,,,,,,,,,,
51?,,130,41,2,,,,,,,,,,
51?,,140,42,2,,,,,,,,,,
51?,,150,43,2,,,,,,,,,,
51?,,160,43,2,,,,,,,,,,
51?,,170,47,2,,,,,,,,,,
51?,,180,46,2,,,,,,,,,,
51?,,190,48,2,,,,,,,,,,
51?,,200,50,2,,,,,,,,,,
51?,,210,51,2,,,,,,,,,,
51?,,220,51,2,,,,,,,,,,
51?,,230,51,2,,,,,,,,,,
51?,,240,51,2,,,,,,,,,,
51?,,250,50,2,,,,,,,,,,
51?,,260,51,2,,,,,,,,,,
51?,,270,51,2,,,,,,,,,,
51?,,280,52,2,,,,,,,,,,
51?,,290,53,2,,,,,,,,,,
51?,,300,53,2,,,,,,,,,,
51?,,310,54,2,,,,,,,,,,
51?,,320,55,2,,,,,,,,,,
51?,,330,58,2,,,,,,,,,,
51?,,340,60,2,,,,,,,,,,
51?,,350,64,2,,,,,,,,,,
51?,,360,68,2,,,,,,,,,,
51?,,370,70,2,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
